gender,age,occupation_code,zip,last_rate
0,2,7,2418,2000-09-29 19:51:46
0,3,17,595,2000-08-16 06:41:32
0,2,12,2119,2000-08-15 04:33:33
1,6,3,1866,2000-08-15 02:08:56
0,2,14,3070,2000-08-15 01:21:29
0,3,1,1148,2002-09-03 20:54:52
0,3,15,951,2000-08-15 00:57:25
0,1,12,3281,2000-08-14 23:38:53
0,2,12,251,2000-08-16 01:05:11
1,1,0,1394,2000-08-14 22:14:40
0,6,7,1339,2000-08-14 21:49:46
0,0,10,2878,2000-08-14 20:39:31
0,3,0,758,2000-08-14 19:51:00
0,2,17,1902,2000-08-15 19:53:02
0,2,1,921,2000-08-14 16:57:21
0,2,18,2968,2000-08-14 06:40:23
0,2,14,1054,2000-08-24 23:49:31
0,1,4,2594,2000-08-14 04:58:48
0,1,4,1253,2000-08-14 04:26:03
0,2,1,2483,2000-08-14 03:40:32
0,1,4,1095,2000-08-13 22:22:51
0,4,7,754,2000-08-14 02:36:49
0,6,11,2418,2000-08-13 18:45:08
0,1,5,1585,2000-08-13 15:43:24
1,3,7,382,2000-08-13 10:11:40
0,2,0,3093,2000-08-13 07:24:35
0,4,13,2932,2000-08-17 02:41:28
0,1,4,1006,2000-08-13 06:10:16
1,1,4,1159,2000-08-13 04:12:22
0,2,7,992,2000-08-13 19:41:28
1,5,14,1898,2000-08-12 19:51:14
1,3,5,457,2000-08-12 19:44:14
0,2,1,3347,2000-08-12 17:38:58
1,5,3,1394,2000-08-12 16:32:54
0,2,0,1498,2000-08-12 15:00:56
0,3,17,1297,2000-08-12 05:13:03
0,2,0,3062,2000-08-12 03:50:43
0,3,12,125,2000-08-12 03:40:29
1,2,4,738,2000-08-12 03:15:17
1,4,2,3390,2000-08-12 01:34:54
1,6,11,3401,2000-08-11 23:58:05
1,2,0,764,2000-08-11 23:37:01
0,2,7,2700,2000-08-11 23:23:00
1,2,1,751,2000-08-11 22:45:31
1,2,20,1592,2000-08-11 22:43:43
1,2,0,1544,2000-08-12 00:58:42
1,2,0,2890,2000-08-11 21:58:34
1,1,0,989,2000-08-11 21:56:26
1,1,4,2402,2000-08-11 20:37:27
1,1,4,213,2000-08-11 20:50:29
0,2,7,1040,2000-08-11 19:06:55
0,2,7,1009,2000-08-11 21:48:25
0,1,1,974,2000-08-12 14:31:39
0,1,0,1729,2000-08-11 11:32:32
1,3,9,2473,2000-08-11 10:53:28
1,3,1,3363,2000-08-11 07:09:02
0,3,6,2817,2000-08-11 05:57:57
0,5,7,3203,2000-08-11 05:10:16
0,3,7,290,2000-08-11 04:02:02
0,2,15,2110,2000-08-11 03:05:57
0,3,3,490,2000-08-11 02:33:23
0,4,17,2964,2000-08-11 02:21:20
0,2,17,1873,2000-08-11 01:45:46
0,2,1,815,2000-08-12 01:54:19
0,2,20,2808,2000-08-10 21:34:11
0,2,7,718,2000-08-15 21:19:04
1,2,14,2960,2000-08-10 18:28:30
0,5,14,1110,2000-08-10 17:43:54
1,2,0,3227,2003-02-24 21:35:37
1,0,10,2079,2000-08-10 15:22:08
0,2,12,3280,2000-10-02 03:19:09
0,3,0,1783,2001-01-06 05:28:56
0,2,15,1417,2000-08-10 07:10:05
0,3,0,1225,2000-08-10 06:57:42
0,2,12,3211,2000-08-10 07:00:55
0,5,16,2037,2000-08-10 06:42:48
0,2,14,1105,2000-08-11 06:03:38
1,3,20,134,2000-08-10 06:57:43
0,1,14,1411,2000-09-28 17:31:01
0,1,4,2802,2000-08-10 00:48:10
0,2,17,1488,2000-08-10 00:24:04
0,2,0,2124,2000-08-10 00:22:02
1,0,10,1422,2000-08-09 23:41:56
0,4,14,3219,2002-04-30 19:31:06
0,3,3,2533,2000-08-09 22:22:39
0,1,17,3138,2000-08-09 22:06:44
0,2,17,370,2000-08-09 21:40:45
0,2,1,2853,2000-08-09 20:59:53
1,4,2,2124,2000-08-09 20:04:36
0,2,0,3245,2000-08-09 19:14:29
0,2,0,1525,2000-08-09 19:14:46
0,4,1,1546,2000-08-09 18:34:58
0,2,3,2423,2000-08-09 17:06:28
0,2,7,409,2000-08-10 06:47:35
0,1,2,1826,2000-08-09 16:20:39
0,5,16,375,2000-08-24 19:24:45
0,3,7,1625,2001-02-21 01:07:59
0,1,4,3309,2000-08-09 08:37:35
0,2,6,580,2000-08-09 07:08:45
1,3,0,2822,2000-08-09 04:40:20
0,6,17,2780,2000-08-09 03:01:03
0,2,17,743,2000-08-09 00:35:16
0,1,14,840,2000-08-09 00:51:54
0,2,17,2620,2000-08-10 00:15:40
0,5,17,1404,2000-08-08 21:22:47
1,1,14,2651,2000-08-08 21:24:37
0,1,17,516,2000-08-08 21:31:39
0,1,0,1354,2000-08-08 20:03:16
1,3,3,1312,2000-08-08 18:28:16
1,3,9,1639,2000-08-09 02:26:35
0,2,18,771,2000-08-08 15:58:08
0,4,0,93,2000-08-08 15:29:24
0,3,17,3375,2000-08-08 13:54:47
0,2,14,2992,2000-08-08 10:21:55
0,5,12,1555,2000-08-08 08:27:21
0,2,2,577,2000-08-08 07:53:25
0,2,0,3400,2000-08-08 07:29:37
0,2,7,2432,2000-08-08 06:10:55
1,3,6,1528,2000-08-08 05:38:28
1,3,12,1266,2000-08-08 05:10:13
0,6,2,397,2000-08-08 05:35:39
0,2,2,2959,2000-08-26 08:45:14
0,4,7,213,2000-08-08 04:18:45
0,4,17,2841,2000-08-08 03:03:58
1,3,7,3171,2000-08-08 02:41:59
1,3,16,2412,2000-08-08 02:34:13
0,4,0,119,2000-08-14 03:37:39
0,2,4,3213,2000-08-07 23:51:42
1,4,1,3056,2000-11-19 03:05:32
0,1,4,294,2000-08-07 22:11:14
0,2,0,202,2000-08-07 21:39:03
1,4,1,626,2000-08-07 21:09:35
1,3,14,3398,2000-08-07 21:15:24
1,6,0,2307,2000-08-07 22:28:45
0,6,16,2238,2000-08-07 20:35:44
0,2,0,790,2000-08-07 20:18:54
0,2,2,2101,2000-08-07 19:03:11
0,6,7,705,2000-08-07 18:02:56
1,2,6,383,2000-08-07 17:25:49
0,2,7,2663,2000-08-30 21:36:25
1,2,5,3152,2000-08-10 19:14:28
0,3,14,2769,2000-08-07 13:51:18
1,5,9,2884,2000-08-07 09:42:38
0,2,4,2363,2000-08-07 08:26:27
0,6,13,2364,2002-03-22 23:16:30
0,2,7,95,2000-08-07 04:39:34
0,2,7,3076,2000-08-07 03:40:36
1,1,4,2679,2000-08-07 03:28:13
0,2,16,73,2000-09-04 03:29:37
0,2,7,3386,2001-01-28 04:50:09
0,3,7,443,2000-08-06 17:04:23
0,4,16,586,2000-10-11 17:34:06
0,6,13,3237,2000-08-06 21:23:19
0,1,1,1634,2000-08-06 10:15:58
0,2,14,1987,2000-08-06 09:54:11
0,2,17,2041,2000-08-06 09:34:14
0,1,4,2374,2000-08-06 09:16:49
0,2,14,3279,2000-08-06 04:54:45
0,3,17,326,2000-08-07 04:49:23
0,2,6,1822,2000-08-06 06:32:17
1,3,9,1004,2000-08-06 02:55:48
1,6,6,391,2000-11-26 06:13:47
1,2,7,2076,2000-08-06 01:35:20
1,6,3,2314,2000-08-06 01:32:25
0,2,0,3081,2000-09-07 00:24:18
0,1,4,3356,2000-08-06 00:09:51
0,5,16,1908,2000-08-05 23:31:16
0,5,6,2785,2000-08-05 23:16:28
0,2,16,327,2001-02-26 01:28:49
1,3,3,2939,2000-08-05 21:29:25
0,6,13,2524,2000-08-05 21:11:52
0,4,17,1608,2000-08-05 21:04:50
0,1,4,2670,2000-08-05 20:51:50
0,2,2,1724,2000-10-14 22:44:14
0,0,10,2549,2000-08-05 18:45:34
0,3,6,311,2000-08-05 18:47:28
0,2,14,3342,2000-09-17 02:00:19
0,5,6,622,2000-08-05 19:05:04
1,3,1,818,2001-07-26 06:10:08
1,4,5,3307,2000-08-05 14:29:22
0,2,0,866,2000-08-06 05:01:29
0,4,20,3210,2000-08-05 11:05:52
0,6,3,1989,2000-08-05 09:42:45
0,3,15,1518,2000-08-05 08:33:47
0,2,6,1,2000-08-05 07:38:31
0,3,6,968,2000-08-05 21:27:55
0,2,16,68,2000-08-05 07:04:39
0,2,17,1672,2000-08-05 06:23:24
0,3,1,1496,2000-08-05 05:29:31
0,1,12,1322,2000-08-05 05:00:40
0,0,4,2687,2000-08-05 02:30:44
1,2,0,480,2000-08-04 23:28:18
0,2,0,512,2000-09-13 23:06:24
0,2,7,2287,2000-08-04 22:10:25
0,6,6,1219,2000-08-04 21:39:50
0,1,4,2450,2000-08-04 21:32:22
0,0,10,1376,2000-08-04 21:24:31
0,5,7,566,2000-08-04 20:31:43
0,2,16,1260,2000-08-04 20:18:52
0,3,17,1443,2000-08-04 10:53:25
0,3,3,2424,2000-08-04 09:32:14
1,4,7,1919,2000-08-04 08:20:06
0,2,15,2373,2000-08-04 08:35:32
0,3,17,2233,2000-08-04 07:52:26
0,5,1,2022,2000-08-04 06:22:58
0,2,16,1914,2000-08-04 06:25:17
0,3,2,1173,2000-08-04 05:50:17
0,5,17,756,2000-08-04 05:46:01
0,3,6,635,2000-08-04 05:08:56
0,6,11,1044,2000-08-04 04:47:29
0,0,10,1769,2000-08-04 06:15:07
0,5,16,3213,2000-08-04 03:25:22
0,2,7,2789,2000-08-04 03:22:55
0,2,7,1581,2000-09-27 01:45:14
0,6,7,2778,2000-08-04 03:25:44
1,2,5,3133,2000-08-04 02:50:46
1,5,1,970,2000-08-04 02:29:47
0,3,17,1289,2000-08-04 01:56:22
1,5,7,1075,2000-08-04 02:19:16
1,3,7,561,2000-08-20 05:15:57
0,3,1,2034,2000-08-04 01:51:50
0,4,20,888,2000-08-04 01:10:14
0,2,1,3001,2000-08-04 00:45:54
0,5,17,204,2000-08-11 01:13:48
0,5,18,3033,2000-08-04 00:28:19
1,0,10,212,2000-08-08 23:18:58
1,5,9,679,2000-08-04 00:11:12
0,6,7,3346,2000-08-03 23:41:46
0,3,1,2137,2000-11-28 00:42:18
1,2,14,2291,2000-08-03 23:34:37
1,2,7,172,2000-08-03 23:57:28
0,4,7,3117,2000-08-14 20:32:01
0,3,7,1834,2000-08-29 01:18:58
1,1,11,3230,2000-08-19 07:03:03
1,3,3,248,2000-08-03 22:54:11
0,3,0,1762,2000-08-03 23:12:17
0,4,7,1361,2000-08-03 22:29:53
1,5,16,108,2000-08-03 22:46:41
0,6,13,1830,2000-08-03 23:00:36
0,2,18,1802,2000-08-03 22:11:36
0,5,7,2246,2000-08-03 21:47:56
0,2,14,237,2000-08-04 00:19:25
1,6,20,2952,2000-08-03 21:39:31
0,5,7,2518,2000-08-03 21:15:14
0,3,14,957,2000-08-03 21:21:36
0,4,17,1641,2000-08-03 21:34:11
1,4,15,87,2000-10-15 00:10:20
0,3,17,1364,2000-08-03 20:49:55
0,3,14,1145,2000-08-03 20:36:22
1,4,1,2138,2000-08-03 20:46:13
0,1,4,1623,2000-08-03 20:26:12
1,2,9,539,2000-08-03 20:19:30
0,4,7,2413,2000-08-08 22:40:53
1,2,0,1495,2000-08-03 19:59:09
0,2,7,2650,2000-08-03 19:48:06
1,2,15,3,2000-08-03 19:52:31
1,3,1,1382,2000-08-03 19:50:52
1,3,0,3381,2000-08-03 19:53:45
0,6,0,1311,2000-08-03 19:34:48
0,4,5,2591,2000-08-03 19:14:09
1,2,0,1042,2000-08-03 19:12:23
0,2,17,2669,2000-08-03 18:44:47
0,3,4,1189,2000-08-03 18:46:51
1,3,6,571,2000-08-03 17:36:45
0,5,18,1931,2000-08-03 17:40:22
0,3,17,653,2000-08-03 17:30:06
0,6,13,2302,2000-08-03 17:22:31
1,5,18,1931,2000-08-03 17:18:40
1,3,20,1294,2002-06-07 19:14:17
1,2,3,724,2000-08-03 16:50:20
0,5,7,1668,2000-08-03 16:47:39
0,3,17,811,2000-08-03 16:47:14
0,3,7,759,2001-03-16 23:57:48
0,3,17,337,2000-08-03 16:46:37
0,5,12,1567,2000-08-03 16:29:54
1,3,7,836,2000-08-03 16:25:55
0,2,4,2635,2000-08-03 16:31:51
0,2,4,2889,2000-08-03 16:47:55
0,4,7,1657,2000-08-05 14:09:43
0,2,17,890,2000-08-03 15:46:15
0,5,12,2006,2000-08-03 15:40:52
1,0,2,1638,2000-08-03 15:31:46
0,3,17,2284,2000-08-03 15:26:34
1,3,6,2126,2000-08-03 15:23:24
0,2,7,2125,2000-08-03 15:21:29
0,4,1,1368,2000-08-03 15:22:20
0,6,13,970,2000-08-03 15:15:26
0,3,7,995,2000-08-03 14:53:08
0,4,7,2078,2000-08-03 14:27:19
0,4,13,1134,2001-05-06 06:10:24
1,4,16,2507,2000-08-03 14:01:14
1,4,0,559,2000-08-03 13:09:23
1,4,7,638,2000-08-03 11:04:57
0,3,17,2131,2000-08-03 09:00:26
0,3,0,359,2000-08-03 07:58:04
1,2,9,2807,2000-08-03 08:02:46
1,2,9,493,2000-08-03 07:14:27
0,2,17,983,2000-08-03 07:28:23
0,2,0,1622,2000-08-03 07:18:45
1,4,9,3066,2000-08-03 06:19:14
0,1,18,1456,2000-08-03 06:06:19
0,6,6,3370,2000-08-03 05:45:44
0,4,15,3066,2000-08-03 05:52:45
1,1,4,821,2000-08-03 04:50:34
0,3,11,851,2000-08-05 17:51:36
0,1,0,2399,2000-08-03 04:12:10
0,4,7,1895,2000-08-03 03:52:41
0,2,0,271,2000-08-03 03:32:02
0,5,13,2767,2000-08-03 02:31:09
1,2,7,1878,2000-08-03 02:24:10
0,2,17,3100,2000-08-03 02:00:41
0,2,6,699,2000-08-03 01:26:03
1,3,14,2414,2000-08-03 01:05:04
0,3,7,1844,2000-08-03 00:23:31
0,2,5,1725,2000-08-03 00:08:02
0,4,7,1911,2000-08-03 05:40:02
0,2,5,2517,2000-08-02 23:30:03
0,2,0,318,2000-08-03 00:23:38
1,4,6,3233,2000-08-02 21:55:50
0,3,6,2476,2000-08-02 21:30:20
1,2,3,2069,2000-08-02 21:00:02
1,1,5,1030,2000-08-02 20:42:07
0,2,2,413,2000-08-02 19:16:57
1,2,17,571,2000-08-02 19:52:37
0,3,17,1939,2000-08-02 19:01:11
0,1,17,741,2000-08-08 00:12:24
0,4,0,771,2000-08-05 17:19:05
0,1,2,8,2000-08-02 13:59:14
0,1,2,1052,2000-11-25 10:31:54
0,5,14,1813,2000-08-02 07:47:52
1,3,9,1967,2000-08-02 07:07:31
0,3,17,1477,2000-08-02 06:44:38
0,1,4,2106,2000-08-02 08:24:25
1,5,16,1176,2000-08-02 05:35:50
0,1,15,2509,2000-08-02 05:47:07
0,5,7,2607,2000-08-02 05:11:01
0,2,16,3310,2000-08-02 05:02:30
0,3,17,2773,2000-09-04 22:20:42
1,2,5,104,2000-08-02 04:13:48
1,1,4,1984,2000-08-02 02:51:42
0,2,4,1984,2000-09-07 07:43:07
1,1,4,673,2000-08-01 23:12:38
0,1,4,673,2000-08-01 23:07:50
0,1,4,673,2000-08-01 23:01:45
0,2,4,673,2000-08-01 22:59:53
0,5,6,673,2000-08-01 22:59:49
0,1,1,2848,2000-08-01 23:00:55
0,1,4,673,2000-08-01 23:03:44
1,1,4,2694,2000-08-01 23:00:37
1,1,4,1795,2000-08-01 23:01:48
1,1,4,673,2000-08-01 22:55:52
1,1,14,2953,2000-08-01 23:02:23
0,2,15,3209,2000-08-23 22:14:54
0,2,14,2924,2000-08-01 21:58:33
0,1,19,690,2000-08-01 20:34:53
0,0,13,1338,2000-08-01 19:44:57
1,4,12,359,2000-08-01 13:59:49
0,2,15,3212,2000-08-01 12:44:34
0,4,0,1647,2000-08-01 11:33:07
0,1,4,1843,2000-08-01 10:33:01
0,2,7,1124,2000-08-01 08:46:20
0,4,17,1592,2000-08-01 09:11:15
0,1,0,609,2000-08-01 07:20:10
0,2,14,2385,2000-08-01 07:25:55
0,2,5,885,2000-08-06 23:07:28
0,0,14,2412,2000-08-01 06:34:46
0,2,12,2571,2002-02-05 04:33:23
1,3,7,619,2000-08-01 05:54:21
0,2,7,154,2000-09-18 03:23:39
0,3,6,1497,2000-08-01 05:19:27
0,3,1,466,2000-08-01 05:31:34
0,1,4,1958,2000-08-01 04:42:05
0,5,15,1231,2000-08-01 04:44:59
0,6,2,729,2000-08-01 05:18:44
1,2,12,1482,2000-08-01 03:40:34
0,2,15,688,2000-08-01 02:54:04
0,3,0,1882,2000-08-02 22:13:25
0,3,7,1451,2000-08-01 00:05:57
1,2,0,1626,2000-07-31 22:37:24
0,5,7,1475,2002-09-06 21:03:59
1,5,1,1483,2000-07-31 22:24:30
0,1,4,2429,2001-07-01 08:01:22
1,3,7,695,2000-08-01 18:38:02
1,4,12,1354,2000-07-31 21:22:41
0,3,7,2568,2000-07-31 20:09:07
0,1,4,3139,2000-07-31 19:54:53
0,5,13,2766,2000-08-26 05:54:21
0,2,18,514,2000-08-21 15:25:45
0,3,8,387,2000-07-31 06:13:28
0,2,7,528,2000-07-31 06:01:59
0,6,13,3306,2000-07-31 04:13:01
1,0,10,1488,2000-08-01 02:24:55
0,4,0,784,2000-07-31 05:42:17
0,1,4,2648,2000-09-11 03:25:30
0,2,6,2688,2000-08-01 06:13:38
0,5,7,590,2000-07-31 01:50:11
0,2,17,3225,2000-07-30 23:43:18
0,6,1,2603,2000-07-30 22:16:30
1,2,0,525,2000-08-07 02:30:02
0,6,0,3005,2000-07-30 22:15:56
0,6,13,1864,2000-07-31 01:56:34
0,1,4,1390,2000-07-29 10:54:38
0,2,0,1802,2000-07-29 07:22:37
0,5,7,851,2000-07-29 05:36:40
0,2,14,3070,2000-07-28 21:21:13
0,1,0,3220,2000-07-28 19:25:19
0,2,14,1620,2001-02-04 23:29:42
0,3,6,3266,2000-07-31 00:48:45
1,3,1,3328,2000-07-28 02:53:06
0,2,12,3048,2000-11-09 19:54:22
0,1,4,732,2000-07-28 00:05:55
0,1,12,2572,2000-07-27 20:29:09
1,4,1,2897,2000-07-27 19:11:12
0,2,12,232,2000-07-27 17:39:15
1,2,14,1572,2000-08-11 00:56:46
0,3,0,233,2000-07-27 07:48:53
0,6,1,959,2000-07-27 04:43:07
0,2,16,239,2000-07-27 04:01:33
0,2,7,3137,2000-07-27 03:19:00
0,1,12,3155,2000-07-27 01:18:03
0,1,2,1940,2000-07-27 00:42:58
1,0,10,360,2000-07-26 04:21:24
0,1,16,253,2000-07-26 03:07:52
0,1,12,1240,2000-08-21 20:48:17
1,3,16,612,2000-07-25 22:59:51
1,2,9,2142,2000-07-25 21:04:36
1,1,9,3348,2000-07-25 20:52:48
0,2,14,1916,2000-08-02 22:11:13
0,3,14,497,2000-07-25 16:08:35
0,2,7,2849,2000-07-25 09:33:05
1,2,6,1123,2000-07-25 05:59:18
0,3,12,746,2000-07-25 04:57:51
0,3,14,3071,2000-07-25 09:46:52
0,1,4,1958,2000-07-26 22:22:22
0,2,0,329,2000-07-24 23:26:14
0,4,17,3332,2000-07-24 23:09:16
0,2,4,2663,2000-11-04 07:08:00
1,2,7,612,2000-07-24 20:59:48
0,2,1,404,2000-07-23 22:16:34
1,2,0,2764,2003-01-27 16:16:49
0,5,1,1064,2000-07-23 18:06:24
1,4,0,75,2000-07-23 16:22:47
0,2,4,458,2000-07-23 04:41:17
0,3,14,3030,2000-11-04 02:00:33
1,2,4,2830,2000-07-23 04:45:16
1,1,20,1149,2000-07-23 03:06:29
0,3,16,217,2000-07-22 04:53:19
0,2,18,77,2000-07-27 02:40:01
1,2,4,1503,2000-07-22 02:10:54
1,3,0,692,2000-07-22 03:42:12
0,3,7,3070,2001-01-07 13:49:29
1,3,2,2630,2000-07-21 22:08:25
0,2,15,1365,2001-05-13 17:19:41
1,2,0,3254,2000-07-21 20:11:46
1,1,4,2497,2000-07-21 06:31:17
0,2,12,1819,2000-07-21 05:12:11
1,4,1,3140,2000-07-21 04:40:53
0,2,20,1508,2000-07-21 03:40:16
1,2,6,336,2000-07-21 03:21:50
0,2,14,2424,2000-07-21 00:02:06
0,2,12,336,2000-07-20 21:19:49
0,2,16,1503,2000-07-22 01:39:09
0,2,12,3146,2002-01-02 23:31:00
0,2,7,2712,2000-07-20 20:17:53
1,6,6,2888,2000-07-20 03:08:52
1,1,4,1269,2000-07-20 00:57:39
1,2,4,233,2000-07-19 23:59:56
0,2,0,1022,2000-07-19 23:51:29
0,0,0,3110,2000-07-19 23:09:51
0,1,2,55,2000-07-19 21:30:54
0,2,4,1277,2002-06-21 18:56:51
0,3,11,707,2002-12-23 23:13:58
0,2,7,3203,2000-07-31 19:12:35
0,2,0,2282,2000-07-19 14:41:41
1,2,6,3395,2000-07-19 04:09:55
0,1,4,585,2000-07-19 01:27:26
0,6,13,1488,2000-09-28 05:21:44
1,4,0,1195,2000-07-18 23:51:01
1,2,7,1544,2000-07-18 23:10:15
0,3,20,1588,2000-07-22 05:29:25
0,4,14,2711,2000-12-03 02:36:51
1,1,4,1297,2000-07-18 01:47:41
1,4,7,2064,2000-09-15 17:06:15
0,3,2,390,2000-07-17 17:44:17
0,2,14,1791,2000-09-26 01:10:36
0,3,14,201,2000-07-17 05:41:54
0,3,7,434,2000-07-17 06:00:09
0,6,13,2345,2000-07-16 22:54:02
1,3,7,4,2001-02-15 01:22:27
0,4,14,450,2000-09-26 05:59:58
0,5,6,804,2000-09-14 08:45:59
0,3,2,872,2000-07-16 03:51:42
0,6,13,2376,2000-07-16 03:05:13
0,2,0,1652,2000-07-15 19:02:51
1,2,0,971,2000-07-15 16:46:16
0,1,1,1972,2000-07-15 05:18:55
0,1,12,2509,2000-08-04 04:54:31
1,0,10,26,2000-07-15 02:29:44
1,4,17,2949,2000-09-15 02:06:39
1,2,7,991,2000-07-15 00:18:44
0,1,1,1785,2000-07-14 22:42:39
0,6,7,123,2000-08-08 18:00:32
0,1,18,2954,2000-07-14 20:59:35
0,1,12,1304,2000-07-14 21:09:15
1,2,6,1277,2000-07-14 18:23:43
0,4,17,3064,2000-12-26 06:29:58
0,2,11,1032,2000-07-14 05:41:46
0,2,7,534,2000-07-14 05:20:30
0,0,0,2270,2000-07-26 02:01:31
0,4,0,1050,2000-07-13 21:41:16
1,3,16,1998,2000-07-13 21:24:04
0,3,17,2118,2000-07-13 06:05:37
0,2,17,2002,2000-07-13 04:01:26
0,5,1,1327,2000-07-13 03:21:41
1,2,16,5,2000-07-26 16:44:32
0,4,17,809,2000-07-14 17:22:09
1,3,9,1463,2000-07-12 18:59:28
0,2,2,768,2000-07-13 11:34:14
0,3,11,2866,2000-07-12 07:27:54
0,3,12,2045,2000-07-12 05:14:30
0,3,7,467,2000-07-12 04:40:45
1,6,6,2901,2000-07-12 04:18:42
1,6,0,1618,2001-08-04 06:27:33
0,5,11,2295,2000-07-11 23:18:51
0,2,17,1239,2000-07-11 20:50:19
1,2,3,647,2000-07-11 02:09:49
0,3,7,1933,2000-07-11 01:15:44
0,6,13,2068,2000-07-11 00:46:51
0,5,15,2375,2002-12-03 15:58:03
0,5,1,3349,2000-07-10 19:28:37
0,4,0,706,2000-07-10 06:30:46
0,5,15,1871,2001-05-24 05:32:27
1,1,4,2609,2000-07-10 01:49:52
0,6,1,1665,2001-09-29 21:36:42
1,6,7,2734,2000-08-05 21:03:06
0,6,16,3330,2000-07-09 22:32:59
0,3,17,148,2001-04-03 21:56:04
1,6,13,984,2000-07-09 13:56:58
1,5,0,985,2000-07-10 06:02:54
0,3,17,254,2000-07-09 03:13:31
0,1,15,3204,2000-07-09 02:57:55
1,2,14,2436,2000-07-09 01:03:48
0,6,11,985,2002-11-03 19:30:30
0,0,10,47,2001-07-18 01:36:06
0,3,16,324,2000-07-08 23:33:03
1,3,9,396,2000-09-06 02:23:27
0,2,4,777,2000-07-27 04:25:28
0,2,1,341,2000-07-08 23:05:19
1,3,7,2755,2000-07-08 20:54:32
0,2,17,706,2000-07-08 08:22:59
1,2,3,1055,2000-07-08 07:04:51
0,2,2,2613,2000-07-08 06:49:51
0,2,0,1055,2000-07-08 06:24:54
1,5,6,1583,2001-02-17 23:52:13
0,2,0,1639,2000-07-08 00:37:34
0,0,11,233,2000-07-07 22:17:31
1,5,7,1046,2000-07-07 20:59:26
1,3,17,1775,2000-07-07 22:16:06
1,1,4,1883,2000-07-09 02:45:55
1,2,16,3255,2000-07-07 05:50:56
1,3,1,1922,2000-07-07 05:38:32
0,3,1,3255,2001-07-22 22:00:18
0,0,2,2421,2000-07-07 05:42:50
0,3,1,1348,2000-07-07 04:33:18
0,2,1,3344,2000-07-07 02:12:37
1,2,17,2475,2000-07-07 01:49:36
0,5,11,1094,2000-07-07 00:55:34
1,3,0,913,2000-07-07 00:03:50
0,2,17,764,2000-07-06 23:06:36
0,3,0,2383,2000-07-06 21:39:53
0,3,16,1084,2000-07-06 19:08:42
0,2,20,1194,2000-07-06 18:12:47
1,4,16,418,2000-08-09 18:17:10
0,4,1,2371,2000-07-06 15:26:32
1,5,6,440,2000-07-06 10:39:09
1,4,6,3265,2000-07-06 07:38:22
0,2,12,2291,2000-08-20 02:23:20
1,3,1,2265,2002-12-23 15:37:32
0,4,7,2202,2000-07-06 03:36:17
1,2,2,3209,2000-07-06 01:05:13
0,2,12,2644,2000-07-06 01:33:45
1,3,6,581,2000-07-06 01:26:17
1,4,3,79,2000-07-06 01:10:58
0,1,17,1201,2000-07-06 01:13:25
0,2,7,625,2000-07-06 00:31:04
0,2,7,2436,2000-07-06 00:16:29
0,2,14,2393,2000-07-05 23:32:30
1,1,14,2328,2000-07-05 23:31:14
0,2,2,407,2000-07-06 22:40:15
0,2,0,1658,2000-07-05 21:52:38
1,2,9,3256,2000-07-05 21:50:28
0,1,20,998,2000-07-05 21:03:48
0,6,12,1413,2000-07-05 21:01:08
0,1,12,2783,2000-07-05 19:55:18
0,4,1,1265,2000-07-05 20:07:45
0,6,11,169,2000-07-05 12:33:24
1,2,4,103,2000-07-05 10:27:04
1,3,17,2201,2000-07-05 06:07:44
0,2,4,2890,2000-07-05 06:19:13
0,5,4,1473,2000-07-05 06:11:04
1,4,9,2743,2000-07-05 05:29:08
0,4,16,2503,2000-07-05 03:14:36
1,0,10,3189,2000-07-05 02:58:32
0,6,1,2671,2000-07-04 22:58:16
0,3,17,1547,2000-09-05 01:28:31
0,2,17,2922,2000-07-04 20:54:23
0,3,7,2546,2000-07-04 21:07:32
1,2,3,2262,2000-09-05 04:52:13
0,3,6,1579,2000-07-17 06:14:49
0,2,20,1891,2000-07-04 08:08:42
0,3,12,636,2000-09-15 07:15:55
0,1,12,2514,2000-07-04 06:05:09
1,2,0,1992,2000-08-12 19:36:47
1,5,20,2307,2000-07-04 05:22:32
1,2,1,2468,2000-07-04 05:54:45
1,2,1,1414,2000-07-07 06:38:57
0,1,0,272,2000-07-04 04:53:36
0,3,1,3254,2000-07-04 04:01:06
0,4,18,1291,2000-07-04 02:56:13
1,3,0,2879,2000-07-04 02:38:56
1,3,6,506,2000-07-04 01:35:46
0,0,10,2230,2000-07-06 01:08:19
0,4,1,1953,2000-07-03 22:52:44
0,5,17,3032,2000-07-03 23:12:48
0,5,17,1334,2000-07-03 22:41:58
0,3,17,2894,2000-07-03 21:08:18
1,1,4,1333,2000-07-03 21:01:40
1,1,4,2503,2000-07-03 20:26:43
0,6,20,2899,2000-07-03 19:34:45
1,5,0,506,2000-07-03 19:31:24
0,5,17,350,2000-07-03 19:27:39
0,1,4,1149,2000-07-03 19:50:47
0,6,13,278,2000-07-03 18:23:38
0,6,1,1585,2003-01-08 23:56:15
0,5,14,641,2000-07-04 08:12:45
1,5,20,448,2000-07-03 09:45:50
0,1,19,708,2000-07-03 09:48:13
1,2,12,2496,2000-07-03 09:46:05
0,3,7,1658,2000-07-03 09:45:57
0,3,20,2644,2000-07-03 09:32:57
0,2,11,525,2000-07-03 09:03:41
0,3,14,2346,2000-08-12 16:38:33
0,2,12,2803,2000-07-03 06:47:20
0,1,12,506,2000-07-03 05:55:30
